"","Country","Unit","Research Cycle","R. Cycle ID","Project Code","Item Type","output item id","HQ Update Request"
"1154","SSD","reporting","","SSD1907a","","presentation","SSD1907a_JMMI_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1155","SSD","reporting","","SSD1907a","","presentation","SSD1907a_JMMI_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1156","SSD","reporting","","SSD1907a","","presentation","SSD1907a_JMMI_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1157","SSD","reporting","","SSD1907a","","presentation","SSD1907a_JMMI_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1158","SSD","reporting","","SSD1907a","","presentation","SSD1907a_JMMI_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1159","SSD","reporting","","SSD1907a","","presentation","SSD1907a_JMMI_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1160","SSD","reporting","","SSD1908","","presentation","SSD1908_MSNA_Presentation_1",""
"1161","SSD","reporting","","SSD1701c","","report","SSD1701c_Ad-hoc food and livelihoods_Report_1",""
"1162","SSD","reporting","","SSD1802","","report","SSD1802_UNHCR_MSNA_Report_1",""
"1163","SSD","reporting","","SSD1808","","report","SSD_1808_Jamjang_HC_Perception Assessment_Report_1",""
"1164","SSD","reporting","","SSD1809","","report","SSD1809_Malnutrition_Monitoring_Report_1",""
"1165","SSD","reporting","","SSD1904","","report","SSD1904_Displacement  Baseline_Report_1",""
"1166","SSD","reporting","","SSD1905","","report","SSD1905_AAP Community Perceptions Tracking_Report_Round1",""
"1167","SSD","reporting","","SSD1908","","report","SSD1908_MSNA_Report_1",""
"1168","SSD","research design","","SSD1701","","ll matrix","SSD1701_AoK_Situation_Monitoring_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1169","SSD","research design","","SSD1701c","","ll matrix","SSD1701c_Ad-hoc food and livelihoods_LL_1",""
"1170","SSD","research design","","SSD1802","","ll matrix","SSD1802_UNHCR_MSNA_LL_1",""
"1171","SSD","research design","","SSD1805","","ll matrix","SSD1805_Market_Assessment_LL_1",""
"1172","SSD","research design","","SSD1809","","ll matrix","SSD1809_Malnutrition_Monitoring_LL_1",""
"1173","SSD","research design","","SSD1901","","ll matrix","SSD1901_INT_System_LL","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1174","SSD","research design","","SSD1902","","ll matrix","SSD1902_FSL Shock Monitoring_LL",""
"1175","SSD","research design","","SSD1904","","ll matrix","SSD1904_Displacement  Baseline_LL_1",""
"1176","SSD","research design","","SSD1905","","ll matrix","SSD1905_AAP Community Perceptions Tracking_Data_LL",""
"1177","SSD","research design","","SSD1906","","ll matrix","SSD1906_Kurwai RNA_LL_1",""
"1178","SSD","research design","","SSD1907a","","ll matrix","SSD1907a_JMMI_LL_1",""
"1179","SSD","research design","","SSD1907b","","ll matrix","SSD1907b_RMA_Supply Chain_LL_1",""
"1180","SSD","research design","","SSD1908","","ll matrix","SSD1908_MSNA_LL_1",""
"1181","SSD","research design","","SSD1909","","ll matrix","SSD_1909_WASHmapping_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1182","SSD","research design","","SSD1701","","M&E","SSD1701_AoK_Situation_Monitoring_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1183","SSD","research design","","SSD1701c","","M&E","SSD1701c_Ad-hoc food and livelihoods_M&E_1",""
"1184","SSD","research design","","SSD1802","","M&E","SSD1802_UNHCR_MSNA_M&E_1",""
"1185","SSD","research design","","SSD1805","","M&E","SSD1805_Market_Assessment_M&E_1",""
"1186","SSD","research design","","SSD1809","","M&E","SSD1809_Malnutrition_Monitoring_M&E_1",""
"1187","SSD","research design","","SSD1901","","M&E","SSD1901_INT_System_M&E","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1188","SSD","research design","","SSD1902","","M&E","SSD1902_FSL Shock Monitoring_M&E",""
"1189","SSD","research design","","SSD1904","","M&E","SSD1904_Displacement  Baseline_M&E_1",""
"1190","SSD","research design","","SSD1905","","M&E","SSD1905_AAP Community Perceptions Tracking_M&E",""
"1191","SSD","research design","","SSD1906","","M&E","SSD1906_Kurwai RNA_M&E_1",""
"1192","SSD","research design","","SSD1907a","","M&E","SSD1907a_JMMI_M&E_1",""
"1193","SSD","research design","","SSD1907b","","M&E","SSD1907b_RMA_Supply Chain_M&E_1",""
"1194","SSD","research design","","SSD1908","","M&E","SSD1908_MSNA_M&E_1",""
"1195","SSD","research design","","SSD1909","","M&E","SSD_1909_WASHmapping_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1196","SSD","research design","","SSD1902","","methodology note","SSD1902_FSL Shock Monitoring_MN_1",""
"1197","SSD","research design","","SSD1701c","","ToR","SSD1701c_Ad-hoc food and livelihoods_TOR_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1198","SSD","research design","","SSD1804","","ToR","SSD1804_refugee_response_camp_profiling_TOR_1",""
"1199","SSD","research design","","SSD1805","","ToR","SSD1805_Market_Assessment_TOR_1",""
"1200","SSD","research design","","SSD1808","","ToR","SSD1808_Jamjang_HC Perception Assessment_TOR_1",""
"1201","SSD","research design","","SSD1901","","ToR","SSD1901_INT_System_TOR_1",""
"1202","SSD","research design","","SSD1902","","ToR","SSD1902_FSL Shock Monitoring_TOR_1",""
"1203","SSD","research design","","SSD1903","","ToR","SSD1903_Refugee Returns Monitoring_TOR_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1204","SSD","research design","","SSD1907a","","ToR","SSD1907a_JMMI_TOR_1",""
"1205","SSD","research design","","SSD1907b","","ToR","SSD1907b_RMA_Supply Chain_TOR_1",""
"1206","SSD","research design","","SSD1908","","ToR","SSD1908_MSNA_TOR_1",""
"1207","SSD","research design","","SSD1909","","ToR","SSD_1909_WASHmapping_TOR_1",""
"1208","SYR","data","","SYR1705","","analysis","SYR1705_Raqqa_Response_Round7_Analysis_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1209","SYR","data","","SYR1812a","","analysis","SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Analysis_1_Q1",""
"1210","SYR","data","","SYR1812a","","analysis","SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Analysis_1_Q2",""
"1211","SYR","data","","SYR1812c","","analysis","SYR1812c_ISRMI_Northeast_Syria_Second_Thematic_Assessment_Analysis_1",""
"1212","SYR","data","","SYR1906","","analysis","SYR1906_2019 MSNA_Analysis_1",""
"1213","SYR","data","","SYR1907","","analysis","SYR1907_2019 WASH Assessment_Analysis_1",""
"1214","SYR","data","","SYR1703f","","data","SYR1703f_ISMI_2.0_Idleb_RNA_DDR_1_July2019",""
"1215","SYR","data","","SYR1705","","data","SYR1705_Raqqa_Response_Round7_Data_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1216","SYR","data","","SYR1812a","","data","SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Data_1_Q1",""
"1217","SYR","data","","SYR1812a","","data","SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Data_1_Q2",""
"1218","SYR","data","","SYR1812c","","data","SYR1812c_ISRMI_Northeast_Syria_Second_Thematic_Assessment_Data_1",""
"1219","SYR","data","","SYR1903","","data","SYR1903_Menbij_ABA_DDR_1",""
"1220","SYR","data","","SYR1904","","data","SYR1904_NWS Youth Livelihood Assessment_DDR_1",""
"1221","SYR","data","","SYR1906","","data","SYR1906_2019 MSNA_Data_1",""
"1222","SYR","data","","SYR1906","","data","SYR1906_2019 MSNA_DDR_1",""
"1223","SYR","data","","SYR1907","","data","SYR1907_2019 WASH Assessment_Data_1",""
"1224","SYR","data","","SYR1907","","data","SYR1907_2019 WASH Assessment_DDR_1",""
"1225","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 49 Jun19 data / Analysis",""
"1226","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 50 Jul19 data / Analysis",""
"1227","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 51 Aug19 data / Analysis",""
"1228","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 52 Sep19 data / Analysis",""
"1229","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 53 Oct19 data / Analysis",""
"1230","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 54 Nov19 data / Analysis",""
"1231","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 55 Dec19 data / Analysis",""
"1232","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 56 Jan20 data / Analysis",""
"1233","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 57 Feb20 data / Analysis",""
"1234","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 58 Mar20 data / Analysis",""
"1235","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 59 Apr20 data / Analysis",""
"1236","SYR","data","","SYR1701a","","data & analysis","SYR1701a_HSOS Round 60 May20 data / Analysis",""
"1237","SYR","data","","SYR1702","","data & analysis","SYR1702_Market Monitoring 2019 - 08 data/analysis",""
"1238","SYR","data","","SYR1702","","data & analysis","SYR1702_Market Monitoring 2019 - 09 data/analysis",""
"1239","SYR","data","","SYR1702","","data & analysis","SYR1702_Market Monitoring 2019 - 10 data/analysis",""
"1240","SYR","data","","SYR1702","","data & analysis","SYR1702_Market Monitoring 2019 - 11 data/analysis",""
"1241","SYR","data","","SYR1702","","data & analysis","SYR1702_Market Monitoring 2019 - 12 data/analysis",""
"1242","SYR","data","","SYR1703b","","data & analysis","SYR1703b_ISMI 2.0_analysis_June 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1243","SYR","GIS","","SYR1701","","map","SYR1701a_HSOS Idleb Trend analysis Security incidents Idleb",""
"1244","SYR","GIS","","SYR1701a","","map","SYR1701a_HSOS Moderate Damage maps (Menbij/Al Thawra) (hotspot)",""
"1245","SYR","GIS","","SYR1701a","","map","SYR1701a_HSOS report maps May 2019",""
"1246","SYR","GIS","","SYR1701a","","map","SYR1701a_HSOS report maps Needs  May 2019",""
"1247","SYR","GIS","","SYR1701b","","map","SYR1701b_HSOS Health TA_Maps",""
"1248","SYR","GIS","","SYR1702","","map","SYR1702_Market Monitoring May 2019 SO maps",""
"1249","SYR","GIS","","SYR1703f","","map","SYR1703f_ISMI_2.0_Idleb_RNA_Map_1_July2019",""
"1250","SYR","GIS","","SYR1705","","map","SYR1705_Deir Ez Zor_Response_Webmap","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1251","SYR","GIS","","SYR1706","","map","SYR_Camp_Site Informal camps and sites factmap","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1252","SYR","GIS","","SYR1706","","map","SYR1706a_Camp_Site_Mapping_maps ","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1253","SYR","GIS","","SYR1706","","map","SYR1706_Camp_Site_Mapping_maps WASH",""
"1254","SYR","GIS","","SYR1707b","","map","SYR1707b_NES_ABA_Raqqareference map",""
"1255","SYR","GIS","","SYR1805","","map","SYR_1805_NES_Cash_Market_Assessment_Map_3",""
"1256","SYR","GIS","","SYR1903","","map","SYR1903_Menbij_ABA_SO_maps_1",""
"1257","SYR","GIS","","SYR1904","","map","SYR1904_NWS_Youth Livelihood Assessment_Map_1",""
"1258","SYR","GIS","","SYR1900","","map","Burned fields maps",""
"1259","SYR","other","","SYR_REF","","","Reference Maps","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1260","SYR","other","","SYR1907","","facthseet","SYR1907_2019 WASH Assessment_Factsheet_1",""
"1261","SYR","other","","SYR1706","","ll ","SYR1706a_Camp_Site_Mapping_LL","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1262","SYR","other","","SYR1701b","","situation overview","SYR1701b_HSOS Health TA_SO_1",""
"1263","SYR","other","","SYR1702","","situation overview","SYR1702_Market Monitoring September 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1264","SYR","other","","SYR1702","","situation overview","SYR1702_Market Monitoring August 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1265","SYR","other","","SYR1702","","situation overview","SYR1702_Market Monitoring July 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1266","SYR","other","","SYR1812a","","situation overview","SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Situation Overview_1_Q1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1267","SYR","other","","SYR1812a","","situation overview","SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Situation Overview_1_Q2","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1268","SYR","other","","SYR1812d","","tbc","SYR1812d_ISRMI_Northeast_Syria_Rapid_Assessment_TBC","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1269","SYR","reporting","","SYR1701a","","factsheet","SYR1701a_HSOS_Regional FS_May 2019_2",""
"1270","SYR","reporting","","SYR1701a","","factsheet","SYR1701a_HSOS_Regional FS_June 2019_2","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1271","SYR","reporting","","SYR1702d","","factsheet","SYR1702d_RMA_North_Factsheet_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1272","SYR","reporting","","SYR1703b","","factsheet","SYR1703b_ISMI 2.0_FS_June 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1273","SYR","reporting","","SYR1703b","","factsheet","SYR1703b_ISMI 2.0_FS_May 2019",""
"1274","SYR","reporting","","SYR1703b","","factsheet","SYR1703b_ISMI 2.0_FS_April 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1275","SYR","reporting","","SYR1805","","factsheet","SYR_1805_NES_Cash_Market_Assessment_Factsheet_3",""
"1276","SYR","reporting","","SYR1904","","factsheet","SYR1904_NWS_Youth Livelihood Assessment_Factsheet_1",""
"1277","SYR","reporting","","SYR1906","","factsheet","SYR1906_2019 MSNA_FS_1",""
"1278","SYR","reporting","","SYR1707b","","presentation","SYR1707b_NES_ABA_Raqqa_Round5_Presentation_TBC",""
"1279","SYR","reporting","","SYR1904","","presentation","SYR1904_NWS_Youth Livelihood Assessment_Presentation_1",""
"1280","SYR","reporting","","SYR1907","","presentation","SYR1907_2019 WASH Assessment_Presentation_1",""
"1281","SYR","reporting","","SYR1703g","","report","SYR1703g_ISMI_Transit_centres_Report_1",""
"1282","SYR","reporting","","SYR1812c","","report","SYR1812c_ISRMI_Northeast_Syria_Second_Thematic_Assessment_Report_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1283","SYR","research design","","SYR1701","","ll matrix","SYR1701_HSOS_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1284","SYR","research design","","SYR1701b","","ll matrix","SYR1701b_HSOS Health TA_LL_1",""
"1285","SYR","research design","","SYR1702","","ll matrix","SYR1702_RMA_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1286","SYR","research design","","SYR1703","","ll matrix","SYR1703_CCCM_ISMI_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1287","SYR","research design","","SYR1703f","","ll matrix","SYR1703f_ISMI_2.0_Idleb_RNA_LL_1_July2019",""
"1288","SYR","research design","","SYR1703g","","ll matrix","SYR1703g_ISMI_Transit_centres_LL_1",""
"1289","SYR","research design","","SYR1705","","ll matrix","SYR1705_Raqqa_Response_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1290","SYR","research design","","SYR1706","","ll matrix","SYR1706_Camp_Site_Mapping_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1291","SYR","research design","","SYR1707b","","ll matrix","SYR1707b_NES_ABA_Raqqa_Round5_LL",""
"1292","SYR","research design","","SYR1805","","ll matrix","SYR1805_NES_Cash_Market_Assessment_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1293","SYR","research design","","SYR1812","","ll matrix","SYR1812_ISRMI_Northeast_Syria_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1294","SYR","research design","","SYR1903","","ll matrix","SYR1903_Menbij_ABA_LL_1",""
"1295","SYR","research design","","SYR1904","","ll matrix","SYR1904_NWS_Youth Livelihood Assessment_LL_1",""
"1296","SYR","research design","","SYR1906","","ll matrix","SYR1906_2019 MSNA_LL_1",""
"1297","SYR","research design","","SYR1907","","ll matrix","SYR1907_2019 WASH Assessment_LL_1",""
"1298","SYR","research design","","SYR1701","","M&E","SYR1701_HSOS_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1299","SYR","research design","","SYR1701b","","M&E","SYR1701b_HSOS Health TA_M&E_1",""
"1300","SYR","research design","","SYR1702","","M&E","SYR1702_RMA_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1301","SYR","research design","","SYR1703","","M&E","SYR1703_CCCM_ISMI_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1302","SYR","research design","","SYR1703f","","M&E","SYR1703f_ISMI_2.0_Idleb_RNA_M&E_1__July2019",""
"1303","SYR","research design","","SYR1703g","","M&E","SYR1703g_ISMI_Transit_centres_M&E_1",""
"1304","SYR","research design","","SYR1705","","M&E","SYR1705_Raqqa_Response_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1305","SYR","research design","","SYR1706","","M&E","SYR1706_Camp_Site_Mapping_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1306","SYR","research design","","SYR1706","","M&E","SYR1706a_Camp_Site_Mapping_M&E","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1307","SYR","research design","","SYR1707b","","M&E","SYR1707b_NES_ABA_Raqqa_Round5_M&E",""
"1308","SYR","research design","","SYR1805","","M&E","SYR1805_NES_Cash_Market_Assessment_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1309","SYR","research design","","SYR1812","","M&E","SYR1812_ISRMI_Northeast_Syria_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1310","SYR","research design","","SYR1903","","M&E","SYR1903_Menbij_ABA_M&E_1",""
"1311","SYR","research design","","SYR1904","","M&E","SYR1904_NWS_Youth Livelihood Assessment_M&E_1",""
"1312","SYR","research design","","SYR1906","","M&E","SYR1906_2019 MSNA_M&E_1",""
"1313","SYR","research design","","SYR1907","","M&E","SYR1907_2019 WASH Assessment_M&E_1",""
"1314","SYR","research design","","SYR1703g","","methodology note","SYR1703g_ISMI_Transit_centres_Methodology_Note_1",""
"1315","SYR","research design","","SYR1701a","","ToR","SYR1701a_HSOS_TOR_1",""
"1316","SYR","research design","","SYR1812a","","ToR","SYR1812_ISRMI_Northeast_Syria_TOR_1",""
"1317","SYR","research design","","SYR1906","","ToR","SYR1906_2019 MSNA_TOR_1",""
"1318","TNS","data","","TNS1901","","data","TNS1901_South Tunisia Migration Assessment_DDR_1",""
"1319","TNS","other","","TNS1901","","situation overview","TNS1901_South Tunisia Migration Assessment_Situation Overview_1",""
"1320","TNS","reporting","","TNS1901","","presentation","TNS1901_South Tunisia Migration Assessment_Presentation_1",""
"1321","TNS","reporting","","TNS1901","","report","TNS1901_South Tunisia Migration Assessment_Report_1",""
"1322","TNS","research design","","TNS1801","","ll matrix","TNS1801_Migration_Assessment_LL","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1323","TNS","research design","","TNS1802","","ll matrix","TNS1802_Migration from Tunisia_LL","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1324","TNS","research design","","TNS1901","","ll matrix","TNS1901_South Tunisia Migration Assessment_LL_1",""
"1325","TNS","research design","","TNS1801","","M&E","TNS1801_Migration_Assessment_M&E",""
"1326","TNS","research design","","TNS1802","","M&E","TNS1802_Migration from Tunisia_M&E",""
"1327","TNS","research design","","TNS1901","","M&E","TNS1901_South Tunisia Migration Assessment_M&E_1",""
"1328","UGA","data","","UGA1902","","analysis","UGA1902_VENA_Analysis_1",""
"1329","UGA","data","","UGA1902","","data","UGA1902_VENA_Data_1",""
"1330","UGA","data","","UGA1902","","data","UGA1902_VENA_DDR_1",""
"1331","UGA","GIS","","UGA1804","","map","UGA1804_Refugee_Housing_Rights_Intentions_Maps",""
"1332","UGA","other","","UGA_REF","","","Reference Maps","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1333","UGA","other","","UGA1902","","tbd","UGA1902_VENA_Output_1",""
"1334","UGA","reporting","","UGA1804","","presentation","UGA1804_Refugee_Housing_Rights_Intentions_Presentation_1",""
"1335","UGA","reporting","","UGA1804","","report","UGA1804_Refugee_Housing_Rights_Intentions_Report_1",""
"1336","UGA","research design","","UGA1804","","ll matrix","UGA1804_Refugee_Housing_Rights_Intentions_LL_1",""
"1337","UGA","research design","","UGA1902","","ll matrix","UGA1902_VENA_LL_1",""
"1338","UGA","research design","","UGA1804","","M&E","UGA1804_Refugee_Housing_Rights_Intentions_M&E_1",""
"1339","UGA","research design","","UGA1902","","M&E","UGA1902_VENA_M&E_1",""
"1340","UGA","research design","","UGA1902","","ToR","UGA1902_VENA_TOR_1",""
"1341","UKR","data","","UKR1902","","analysis","UKR1902_USAID DG East Accessibility Study_Analysis_1",""
"1342","UKR","data","","UKR1903","","analysis","UKR1903_2019 Humanitarian Trends Analysis_Analysis_1",""
"1343","UKR","data","","UKR1902","","data","UKR1902_USAID DG East Accessibility Study_Data_1",""
"1344","UKR","data","","UKR1903","","data","UKR1903_2019 Humanitarian Trends Analysis_Data_1",""
"1345","UKR","data","","UKR1903","","data","UKR1903_2019 Humanitarian Trends Analysis_DDR_1",""
"1346","UKR","GIS","","UKR_REF","","map","Reference maps for Donetsk and Luhansk oblasts June 2016","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1347","UKR","GIS","","UKR1705","","map","UKR1705_Network maps","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1348","UKR","other","","UKR_REF","","","Reference maps","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1349","UKR","other","","UKR1902","","interactive dashboard","UKR1902_USAID DG East Accessibility Study_Dashboard_1",""
"1350","UKR","other","","UKR1903","","interactive dashboard","UKR1903_2019 Humanitarian Trends Analysis_Dashboard_1",""
"1351","UKR","other","","UKR1705","","situation overview","Capacity and Vulnerability Assessment (Urban) - Avdiivka",""
"1352","UKR","reporting","","UKR1803","","presentation","UKR1803_Protection_Assessment_Presentation_Final_1",""
"1353","UKR","reporting","","UKR1803","","presentation","UKR1803_Protection_Assessment_Presentation_Preliminary_1",""
"1354","UKR","reporting","","UKR1902","","presentation","UKR1902_USAID DG East Accessibility Study_Presentation_1_Preliminary",""
"1355","UKR","reporting","","UKR1902","","presentation","UKR1902_USAID DG East Accessibility Study_Presentation_2_Final",""
"1356","UKR","reporting","","UKR1903","","presentation","UKR1903_2019 Humanitarian Trends Analysis_Presentation_1",""
"1357","UKR","reporting","","UKR1803","","report","UKR1803_Protection_Assessment_Report_1",""
"1358","UKR","reporting","","UKR1902","","report","UKR1902_USAID DG East Accessibility Study_Report_1",""
"1359","UKR","reporting","","UKR1903","","report","UKR1903_2019 Humanitarian Trends Analysis_Report_1",""
"1360","UKR","research design","","UKR1705","","ll matrix","UKR1705_Urban_CVA_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1361","UKR","research design","","UKR1801","","ll matrix","UKR1801_MSNA_Non_Government_Controlled_Areas_LL_1",""
"1362","UKR","research design","","UKR1803","","ll matrix","UKR1803_Protection_Assessment_LL Matrix_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1363","UKR","research design","","UKR1901","","ll matrix","UKR1901_Economic_Security_Assessment_LL_1",""
"1364","UKR","research design","","UKR1902","","ll matrix","UKR1902_USAID DG East Accessibility Study_LL_1",""
"1365","UKR","research design","","UKR1903","","ll matrix","UKR1903_2019 Humanitarian Trends Analysis_LL_1",""
"1366","UKR","research design","","UKR1705","","M&E","UKR1705_Urban_CVA_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1367","UKR","research design","","UKR1801","","M&E","UKR1801_MSNA_Non_Government_Controlled_Areas_M&E_1",""
"1368","UKR","research design","","UKR1803","","M&E","UKR1803_Protection_Assessment_M&E Matrix_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1369","UKR","research design","","UKR1901","","M&E","UKR1901_Economic_Security_Assessment_ME_1",""
"1370","UKR","research design","","UKR1902","","M&E","UKR1902_USAID DG East Accessibility Study_ME_1",""
"1371","UKR","research design","","UKR1903","","M&E","UKR1903_2019 Humanitarian Trends Analysis_M&E_1",""
"1372","UKR","research design","","UKR1801","","ToR","UKR1801_MSNA_NGCA_TOR_1",""
"1373","UKR","research design","","UKR1903","","ToR","UKR1903_2019 Humanitarian Trends Analysis_TOR_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1374","UKR","research design","","UKR1903","","ToR","UKR1903_MSNA 20KM Contact Line_TOR_1",""
"1375","UKR","research design","","UKR1904","","ToR","UKR1904_CVA_TOR_1",""
"1376","UKR","research design","","UKR1905","","ToR","UKR1905_Urban CVA_TOR_1",""
"1377","YEM","data","","YEM1901","","analysis","YEM1901_2019 MCLA_Analysis_1",""
"1378","YEM","data","","YEM1903a","","analysis","YEM1903a_CCCM Site ID Mapping_Analysis_1",""
"1379","YEM","data","","YEM1901","","data","YEM1901_2019 MCLA_Data_1",""
"1380","YEM","data","","YEM1901","","data","YEM1901_2019 MCLA_DDR_1",""
"1381","YEM","data","","YEM1903a","","data","YEM1903a_CCCM Site ID Mapping_Data_1",""
"1382","YEM","data","","YEM1903a","","data","YEM1903a_CCCM Site ID Mapping_DDR_1",""
"1383","YEM","data","","YEM1904a","","data","YEM1904a_UNOSAT_Agricultural_Study_Data_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1384","YEM","data","","YEM1801","","data & analysis","YEM1801_JMMI_data_and_analysis_2019-07",""
"1385","YEM","data","","YEM1801","","data & analysis","YEM1801_JMMI_data_and_analysis_2019-08",""
"1386","YEM","data","","YEM1801","","data & analysis","YEM1801_JMMI_data_and_analysis_2019-09",""
"1387","YEM","data","","YEM1801","","data & analysis","YEM1801_JMMI_data_and_analysis_2019-10",""
"1388","YEM","data","","YEM1801","","data & analysis","YEM1801_JMMI_data_and_analysis_2019-11",""
"1389","YEM","data","","YEM1801","","data & analysis","YEM1801_JMMI_data_and_analysis_2019-12",""
"1390","YEM","data","","YEM1901","","data & analysis","YEM1901_2019 MCLA_Data Analysis Plan_1",""
"1391","YEM","GIS","","YEM1900","","map","Yemen Night time temperatures mapping",""
"1392","YEM","GIS","","YEM1903a","","map","YEM1903a_CCCM Site ID Mapping_Map_1",""
"1393","YEM","GIS","","YEM1904c","","map","YEM1904c_UNOSAT_Flood Suspectibility_Map_1",""
"1394","YEM","other","","YEM_REF","","","Reference maps","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1395","YEM","other","","YEM1801","","","YEM1801_JMMI_SO_December 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1396","YEM","other","","YEM1801","","","YEM1801_JMMI_SO_November 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1397","YEM","other","","YEM1801","","","YEM1801_JMMI_SO_October 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
